Content ID,Reaction Type,Sentiment,Score,Category
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,adore,positive,72.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,cherish,positive,70.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,disgust,negative,0.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,disgust,negative,0.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,disgust,negative,0.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,dislike,negative,10.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,hate,negative,5.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,hate,negative,5.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,indifferent,neutral,20.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,indifferent,neutral,20.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,indifferent,neutral,20.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,indifferent,neutral,20.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,like,positive,50.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,love,positive,65.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,love,positive,65.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,peeking,neutral,35.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,peeking,neutral,35.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,scared,negative,15.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,scared,negative,15.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,scared,negative,15.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,scared,negative,15.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,super love,positive,75.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,want,positive,70.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,want,positive,70.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,want,positive,70.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,want,positive,70.0,healthy eating
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,worried,negative,12.0,healthy eating
eaddee3e-3a23-47cd-9785-ab7f2120a293,adore,positive,72.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,adore,positive,72.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,cherish,positive,70.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,cherish,positive,70.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,cherish,positive,70.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,disgust,negative,0.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,disgust,negative,0.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,dislike,negative,10.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,hate,negative,5.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,hate,negative,5.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,heart,positive,60.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,indifferent,neutral,20.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,indifferent,neutral,20.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,indifferent,neutral,20.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,interested,positive,30.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,intrigued,positive,45.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,like,positive,50.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,like,positive,50.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,like,positive,50.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,love,positive,65.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,love,positive,65.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,peeking,neutral,35.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,peeking,neutral,35.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,peeking,neutral,35.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,scared,negative,15.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,super love,positive,75.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,want,positive,70.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,want,positive,70.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,want,positive,70.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,negative,12.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,negative,12.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,negative,12.0,science
eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,negative,12.0,science
eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,cherish,positive,70.0,soccer
eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,disgust,negative,0.0,soccer
eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,interested,positive,30.0,soccer
eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,super love,positive,75.0,soccer
eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7,want,positive,70.0,soccer
ebdf5d36-9ecc-44d7-b641-d33805709452,adore,positive,72.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,cherish,positive,70.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,cherish,positive,70.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,disgust,negative,0.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,disgust,negative,0.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,disgust,negative,0.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,dislike,negative,10.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,hate,negative,5.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,hate,negative,5.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,heart,positive,60.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,heart,positive,60.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,heart,positive,60.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,indifferent,neutral,20.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,interested,positive,30.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,interested,positive,30.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,interested,positive,30.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,interested,positive,30.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,like,positive,50.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,like,positive,50.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,like,positive,50.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,love,positive,65.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,peeking,neutral,35.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,peeking,neutral,35.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,peeking,neutral,35.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,peeking,neutral,35.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,scared,negative,15.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,scared,negative,15.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,scared,negative,15.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,scared,negative,15.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,scared,negative,15.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,super love,positive,75.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,super love,positive,75.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,super love,positive,75.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,want,positive,70.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,want,positive,70.0,cooking
ebdf5d36-9ecc-44d7-b641-d33805709452,worried,negative,12.0,cooking
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,adore,positive,72.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,adore,positive,72.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,cherish,positive,70.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,cherish,positive,70.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,cherish,positive,70.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,dislike,negative,10.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,hate,negative,5.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,hate,negative,5.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,heart,positive,60.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,heart,positive,60.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,indifferent,neutral,20.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,interested,positive,30.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,interested,positive,30.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,interested,positive,30.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,intrigued,positive,45.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,intrigued,positive,45.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,like,positive,50.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,like,positive,50.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,love,positive,65.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,peeking,neutral,35.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,negative,15.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,negative,15.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,negative,15.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,super love,positive,75.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,super love,positive,75.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,super love,positive,75.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,worried,negative,12.0,education
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,worried,negative,12.0,education
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,adore,positive,72.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,cherish,positive,70.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,cherish,positive,70.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,disgust,negative,0.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,disgust,negative,0.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,dislike,negative,10.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,hate,negative,5.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,hate,negative,5.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,heart,positive,60.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,heart,positive,60.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,heart,positive,60.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,indifferent,neutral,20.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,indifferent,neutral,20.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,interested,positive,30.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,intrigued,positive,45.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,intrigued,positive,45.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,intrigued,positive,45.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,like,positive,50.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,like,positive,50.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,love,positive,65.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,love,positive,65.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,peeking,neutral,35.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,scared,negative,15.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,super love,positive,75.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,super love,positive,75.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,super love,positive,75.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,want,positive,70.0,food
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,want,positive,70.0,food
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,adore,positive,72.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,adore,positive,72.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,adore,positive,72.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,disgust,negative,0.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,disgust,negative,0.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,dislike,negative,10.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,dislike,negative,10.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,dislike,negative,10.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,hate,negative,5.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,heart,positive,60.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,indifferent,neutral,20.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,interested,positive,30.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,interested,positive,30.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,like,positive,50.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,love,positive,65.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,peeking,neutral,35.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,peeking,neutral,35.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,super love,positive,75.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,super love,positive,75.0,science
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,want,positive,70.0,science
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,cherish,positive,70.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,disgust,negative,0.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,disgust,negative,0.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,dislike,negative,10.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,hate,negative,5.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,hate,negative,5.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,hate,negative,5.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,hate,negative,5.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,heart,positive,60.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,heart,positive,60.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,heart,positive,60.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,indifferent,neutral,20.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,indifferent,neutral,20.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,indifferent,neutral,20.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,indifferent,neutral,20.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,intrigued,positive,45.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,intrigued,positive,45.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,like,positive,50.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,like,positive,50.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,love,positive,65.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,love,positive,65.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,love,positive,65.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,love,positive,65.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,love,positive,65.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,peeking,neutral,35.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,peeking,neutral,35.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,peeking,neutral,35.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,peeking,neutral,35.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,scared,negative,15.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,super love,positive,75.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,super love,positive,75.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,want,positive,70.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,want,positive,70.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,worried,negative,12.0,education
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,worried,negative,12.0,education
ec8e2d25-5730-4753-a0a2-d1ed41e23623,cherish,positive,70.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,cherish,positive,70.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,dislike,negative,10.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,dislike,negative,10.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,dislike,negative,10.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,dislike,negative,10.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,hate,negative,5.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,heart,positive,60.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,heart,positive,60.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,heart,positive,60.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,heart,positive,60.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,interested,positive,30.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,interested,positive,30.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,intrigued,positive,45.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,intrigued,positive,45.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,like,positive,50.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,like,positive,50.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,like,positive,50.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,love,positive,65.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,scared,negative,15.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,scared,negative,15.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,scared,negative,15.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,scared,negative,15.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,scared,negative,15.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,super love,positive,75.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,want,positive,70.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,want,positive,70.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,worried,negative,12.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,worried,negative,12.0,healthy eating
ec8e2d25-5730-4753-a0a2-d1ed41e23623,worried,negative,12.0,healthy eating
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,adore,positive,72.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,cherish,positive,70.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,cherish,positive,70.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,disgust,negative,0.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,disgust,negative,0.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,dislike,negative,10.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,dislike,negative,10.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,hate,negative,5.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,heart,positive,60.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,indifferent,neutral,20.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,interested,positive,30.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,intrigued,positive,45.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,intrigued,positive,45.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,peeking,neutral,35.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,peeking,neutral,35.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,scared,negative,15.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,super love,positive,75.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,want,positive,70.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,want,positive,70.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,want,positive,70.0,travel
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,worried,negative,12.0,travel
ecbba40a-93f2-470a-b565-938f61f527a7,adore,positive,72.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,cherish,positive,70.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,disgust,negative,0.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,disgust,negative,0.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,disgust,negative,0.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,disgust,negative,0.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,dislike,negative,10.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,dislike,negative,10.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,hate,negative,5.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,heart,positive,60.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,heart,positive,60.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,heart,positive,60.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,indifferent,neutral,20.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,interested,positive,30.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,intrigued,positive,45.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,like,positive,50.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,peeking,neutral,35.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,peeking,neutral,35.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,peeking,neutral,35.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,scared,negative,15.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,worried,negative,12.0,public speaking
ecbba40a-93f2-470a-b565-938f61f527a7,worried,negative,12.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,cherish,positive,70.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,hate,negative,5.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,hate,negative,5.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,indifferent,neutral,20.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,interested,positive,30.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,interested,positive,30.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,interested,positive,30.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,love,positive,65.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,super love,positive,75.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,want,positive,70.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,want,positive,70.0,public speaking
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,worried,negative,12.0,public speaking
ed28489e-90b0-4daa-a1fa-22170cdc89d5,adore,positive,72.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,cherish,positive,70.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,cherish,positive,70.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,disgust,negative,0.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,dislike,negative,10.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,dislike,negative,10.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,dislike,negative,10.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,hate,negative,5.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,hate,negative,5.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,positive,60.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,positive,60.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,positive,60.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,positive,60.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,positive,60.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,positive,60.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,positive,60.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,indifferent,neutral,20.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,indifferent,neutral,20.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,indifferent,neutral,20.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,interested,positive,30.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,intrigued,positive,45.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,intrigued,positive,45.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,like,positive,50.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,like,positive,50.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,like,positive,50.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,peeking,neutral,35.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,peeking,neutral,35.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,scared,negative,15.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,scared,negative,15.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,positive,75.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,positive,75.0,veganism
ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,positive,75.0,veganism
